subject_id,Task,Var2_lower_mean,Var2_lower_std,Var3_lower_mean,Var3_lower_std,Var4_lower_mean,Var4_lower_std,Var5_lower_mean,Var5_lower_std,Var6_lower_mean,Var6_lower_std,Var7_lower_mean,Var7_lower_std,acc_x_gravity_lower_mean,acc_x_gravity_lower_std,acc_x_body_lower_mean,acc_x_body_lower_std,acc_y_gravity_lower_mean,acc_y_gravity_lower_std,acc_y_body_lower_mean,acc_y_body_lower_std,acc_z_gravity_lower_mean,acc_z_gravity_lower_std,acc_z_body_lower_mean,acc_z_body_lower_std,gyro_x_static_lower_mean,gyro_x_static_lower_std,gyro_x_dynamic_lower_mean,gyro_x_dynamic_lower_std,gyro_y_static_lower_mean,gyro_y_static_lower_std,gyro_y_dynamic_lower_mean,gyro_y_dynamic_lower_std,gyro_z_static_lower_mean,gyro_z_static_lower_std,gyro_z_dynamic_lower_mean,gyro_z_dynamic_lower_std,acc_x_body_lower_jerk_mean,acc_x_body_lower_jerk_std,acc_y_body_lower_jerk_mean,acc_y_body_lower_jerk_std,acc_z_body_lower_jerk_mean,acc_z_body_lower_jerk_std,gyro_x_dynamic_lower_jerk_mean,gyro_x_dynamic_lower_jerk_std,gyro_y_dynamic_lower_jerk_mean,gyro_y_dynamic_lower_jerk_std,gyro_z_dynamic_lower_jerk_mean,gyro_z_dynamic_lower_jerk_std,Var2_upper_mean,Var2_upper_std,Var3_upper_mean,Var3_upper_std,Var4_upper_mean,Var4_upper_std,Var5_upper_mean,Var5_upper_std,Var6_upper_mean,Var6_upper_std,Var7_upper_mean,Var7_upper_std,acc_x_gravity_upper_mean,acc_x_gravity_upper_std,acc_x_body_upper_mean,acc_x_body_upper_std,acc_y_gravity_upper_mean,acc_y_gravity_upper_std,acc_y_body_upper_mean,acc_y_body_upper_std,acc_z_gravity_upper_mean,acc_z_gravity_upper_std,acc_z_body_upper_mean,acc_z_body_upper_std,gyro_x_static_upper_mean,gyro_x_static_upper_std,gyro_x_dynamic_upper_mean,gyro_x_dynamic_upper_std,gyro_y_static_upper_mean,gyro_y_static_upper_std,gyro_y_dynamic_upper_mean,gyro_y_dynamic_upper_std,gyro_z_static_upper_mean,gyro_z_static_upper_std,gyro_z_dynamic_upper_mean,gyro_z_dynamic_upper_std,acc_x_body_upper_jerk_mean,acc_x_body_upper_jerk_std,acc_y_body_upper_jerk_mean,acc_y_body_upper_jerk_std,acc_z_body_upper_jerk_mean,acc_z_body_upper_jerk_std,gyro_x_dynamic_upper_jerk_mean,gyro_x_dynamic_upper_jerk_std,gyro_y_dynamic_upper_jerk_mean,gyro_y_dynamic_upper_jerk_std,gyro_z_dynamic_upper_jerk_mean,gyro_z_dynamic_upper_jerk_std,acc_x_body_lower_dominant_freq,acc_y_body_lower_dominant_freq,acc_z_body_lower_dominant_freq,gyro_x_dynamic_lower_dominant_freq,gyro_y_dynamic_lower_dominant_freq,gyro_z_dynamic_lower_dominant_freq,acc_x_body_lower_jerk_dominant_freq,acc_y_body_lower_jerk_dominant_freq,acc_z_body_lower_jerk_dominant_freq,gyro_x_dynamic_lower_jerk_dominant_freq,gyro_y_dynamic_lower_jerk_dominant_freq,gyro_z_dynamic_lower_jerk_dominant_freq,acc_x_body_upper_dominant_freq,acc_y_body_upper_dominant_freq,acc_z_body_upper_dominant_freq,gyro_x_dynamic_upper_dominant_freq,gyro_y_dynamic_upper_dominant_freq,gyro_z_dynamic_upper_dominant_freq,acc_x_body_upper_jerk_dominant_freq,acc_y_body_upper_jerk_dominant_freq,acc_z_body_upper_jerk_dominant_freq,gyro_x_dynamic_upper_jerk_dominant_freq,gyro_y_dynamic_upper_jerk_dominant_freq,gyro_z_dynamic_upper_jerk_dominant_freq
01,bending,-0.9248786845650226,0.04309128720754709,-0.27044553340014,0.07823760602522291,-0.21240574176162222,0.07076781344589961,2.1914539287726456,25.33728033817442,3.7115300384889034,15.236170596119194,1.7301109772361571,11.161847843141022,-0.9231160051097387,0.017049080863102275,-0.0017626794552840202,0.040355305966892796,-0.27578715895335904,0.032079624452192035,0.00534162555321903,0.06393443072144882,-0.21074551364087044,0.04230489420716264,-0.0016602281207517993,0.04485235081233831,-1.6474873052328505,9.237716173758846,3.8389412340054965,22.41564117182374,0.7611297698979929,4.434563018025601,2.9504002685909114,13.473330509687804,-0.4020577816096481,3.7900769080298535,2.1321687588458054,11.710320301964382,0.015264188947556843,1.2768614011001933,-0.018590226861740222,1.3655079017214775,-0.04526575252137186,0.8659701040493346,1.3336486332982798,235.12166187244168,12.363192023721243,178.20842467862695,5.583062642650656,156.33833869951695,-0.667241420468289,0.10668248661661689,-0.1623787813287609,0.12183699283191672,-0.634883872609679,0.06760404414038117,-3.757146101418704,18.791901998515268,-0.19486696327436537,18.219063467512427,5.106482447097484,25.32156584590638,-0.6543002873251889,0.06760881992363574,-0.012941133143100234,0.11574058577478284,-0.18497576138233243,0.10429276891515277,0.022596980053571518,0.07018351261308334,-0.6470154542534137,0.007341425816783451,0.012131581643734598,0.07171794899256403,-5.166105029332773,8.322020683319378,1.4089589279140688,14.61455249716141,-1.179863723599593,2.385988356854563,0.9849967603252276,17.247360971027135,1.6414898236303905,8.941721525230243,3.4649926234670922,22.207821917129294,0.024143907348424483,1.5720597900969615,-0.004987917746344481,0.9764665280266525,0.0064506248878197225,0.8843640486153754,4.084919497287151,158.7591301490482,11.172078855615144,119.65951949906389,-3.070159453782285,213.55955929756433,2.734375,1.171875,0.390625,0.78125,0.390625,1.171875,5.078125,4.6875,4.296875,1.953125,3.90625,3.125,0.390625,0.390625,0.390625,0.390625,0.78125,0.78125,4.296875,3.515625,4.6875,1.953125,0.78125,1.953125
01,bending,-0.9146821521197007,0.04143601310193397,-0.25552251838965345,0.07076206780131458,-0.2592016523331174,0.07624880558987784,-16.418744485728833,22.852210681137688,-1.1074845778970916,12.095285417797143,-7.572348089095668,10.383131226903684,-0.9264639993922923,0.039224605996095,0.011781847272591604,0.04204094559068861,-0.25276267838384225,0.009423317070651792,-0.0027598400058112364,0.06503084598080082,-0.25619130528022616,0.04700893614263378,-0.003010347052891302,0.06837717740806841,-15.34108119274116,8.57280013983132,-1.0776632929876717,22.217995854994186,2.557399076592039,8.363719642102797,-3.664883654489131,12.272213706376254,-5.3311858732362225,5.397194240885164,-2.2411622158594464,9.902514701888489,0.010094525062367014,1.1204115627524471,-0.04425749586270392,1.5085550849253657,-0.012238612633006622,0.9549713130764381,-21.634289692416825,246.15457254915688,-8.984709020899704,171.8085504205426,-7.963704256383479,140.18882339567006,-0.646146277332904,0.07169490127072001,-0.07170345521004953,0.07561532529753516,-0.6673256291846457,0.05992392237269058,-15.140064001806937,16.13009725663481,3.959402489516388,11.526327690564337,-9.901375892424138,19.384921012600387,-0.6462047826750517,0.1341419903966546,5.850534214768208e-05,0.0943132903769513,-0.06815253298866827,0.0367275997965008,-0.003550922221381262,0.07564635856924685,-0.6729318149185395,0.03213612988237787,0.005606185733893905,0.04558617644849111,-14.134339196150536,4.16895538332756,-1.005724805656403,15.412249082859091,11.25813291816983,17.378415312093573,-7.298730428653442,12.958795881115499,-10.060422657993698,7.574597054663889,0.15904676556956,17.270781661042516,-0.11655404249767917,1.2408007180893574,0.0006934833163038112,1.1780926325740844,0.008642262873523886,0.746263182345834,-16.370116021107457,194.13245167249246,-2.1365398997984304,94.55905377554336,-22.712217876603486,185.99095670920045,0.78125,0.390625,0.78125,1.5625,0.390625,1.5625,5.859375,6.640625,5.078125,1.5625,2.34375,1.5625,0.78125,0.390625,0.390625,1.171875,0.390625,0.390625,4.6875,4.296875,5.859375,1.5625,1.5625,1.5625
01,bending,-0.7355373840588018,0.25619814753193704,-0.24714862575489555,0.07835312407756938,-0.46263645228414685,0.2487043050541691,-16.42628871017564,21.37584814125005,18.8623173514707,29.58566009690594,-8.130754362671368,11.244289253588871,-0.7331600353088459,0.21602479687476325,-0.0023773487499558384,0.10905646747489424,-0.23256200834043175,0.033624556118850756,-0.014586617414463782,0.06992628491258653,-0.47006944915940774,0.22475187108314532,0.007432996875260858,0.09409463471105514,-16.701042575105184,6.3339301735597795,0.2747538649295449,20.999383285896535,17.7960853284017,12.376733955493995,1.066232023069002,23.505810489185837,-6.877964726053776,4.215318828998951,-1.252789636617594,10.952352023823632,-0.029368405888841154,1.5966632519127133,-0.004091966587065232,2.3427831470682494,-0.03237021967706268,1.6294420714458302,-7.916727000860394,276.91621248183446,-16.891605657061966,222.58639428394548,-3.470206083737075,196.43528417969418,-0.13792403488361565,0.568992350763512,-0.0033224521911664334,0.10970150522314408,-0.7121395913242119,0.05574712875067152,-11.648543871885881,13.70347602486238,36.15427596665067,32.19539304391758,-9.144562041507607,14.667785718185776,-0.13039976844493523,0.5090386146374193,-0.007524266438680434,0.15124857279984844,0.015858707974841384,0.06289820454315295,-0.019181160166007814,0.07840466135956586,-0.696351670494471,0.023132947111059947,-0.01578792082974085,0.04775875468782545,-10.586884138225187,5.714962159291414,-1.0616597336606954,13.534206435170107,35.5912494860561,15.416349481269018,0.5630264805945773,23.575058184626492,-8.434881352425872,7.42917186866302,-0.7096806890817338,13.672351629605547,-0.028312018194136396,1.6108828618535118,0.03868525934676986,1.3787447945624853,-0.011763144131931346,0.9262015637777039,0.9142875725380462,235.73200999337746,-11.210401751568488,228.07476855842407,-3.014098277906093,197.3584368232739,0.390625,0.78125,0.390625,0.78125,0.78125,1.171875,14.84375,9.375,5.078125,1.171875,0.78125,3.125,0.390625,0.78125,1.171875,0.78125,0.390625,0.78125,5.46875,4.6875,1.171875,4.6875,4.296875,3.125
01,bending,-0.40997295623796737,0.2461885424914855,-0.16647725879876707,0.07362343527883744,-0.7999169330361131,0.21097477747574048,-4.393294879847119,16.448709333339806,15.124694293494853,32.51340604984488,1.9098484523617574,10.874429740054108,-0.42708687309115073,0.15832624045362642,0.017113916853183288,0.11241049076972143,-0.18184589078213242,0.033140987562935605,0.015368631983365383,0.0642446595956769,-0.7869292368874394,0.15815875342667973,-0.012987696148673776,0.08330546363517591,-4.45849492781849,7.947050939834214,0.06520004797137191,13.502415840542154,13.01333932329361,17.051672744871855,2.111354970201242,22.898687956422787,0.4660660529498668,4.939399017080135,1.4437823994118912,9.851948166056625,0.027756223834356365,1.4146466472742019,0.033127698525299745,2.052297161569896,0.0578969893952547,1.445779518250172,14.111045077792653,206.12884306778392,-1.4212065403003975,178.7800084388164,2.2719027399591525,178.57159162418807,0.5687806682512233,0.40445395371956067,0.104261915217519,0.06716490357734689,-0.6595949809137296,0.08544575544263512,-2.9153741988906803,9.635443739104327,23.404092296566105,46.237456714272284,0.049954517794531306,12.959722662984182,0.5261342051366623,0.30210714618975193,0.04264646311456098,0.13074320861702982,0.07936202648647432,0.027523521088509195,0.024899888731044685,0.06305987882766441,-0.674368157571925,0.028717729679293317,0.014773176658195513,0.06672499121595402,-3.162938409351407,3.0304722012444762,0.24756421046072608,9.012672460295464,18.338026835394196,30.262754856143356,5.066065461171912,21.27518513545311,0.28139635328004386,3.569858249217661,-0.23144183548551256,11.67083383914566,0.08603690797282368,1.3139992958234081,-0.01575366846686668,1.0932370581330715,0.021095514929880176,0.8224598039961171,10.90792287103875,185.7192943898671,-0.7560444642557167,253.23804011450306,5.699988158817142,174.53627381549484,0.78125,0.78125,0.390625,1.5625,0.78125,0.78125,14.84375,9.375,12.5,1.5625,0.78125,9.765625,0.78125,0.78125,0.390625,0.390625,0.78125,0.78125,0.78125,4.6875,1.171875,5.078125,1.5625,4.296875
01,bending,-0.4124068266565254,0.17826482735310153,-0.16902287056633658,0.05991175598596265,-0.8389310453410534,0.12453869147252682,2.8487355802489427,9.18147196532791,-6.862407061796457,20.42490741527601,3.9766702853602744,6.884328285121005,-0.38943513174706246,0.08758522131075347,-0.022971694909462863,0.10433882918663723,-0.17017533178049254,0.016122035635990017,0.0011524612141559712,0.04871217058364395,-0.8446870646967499,0.06770503316045523,0.005756019355696446,0.0660506220959221,1.3857133404580853,2.59968460284915,1.4630222397908572,8.356002053891611,-2.3367690090166424,9.894277887312999,-4.525638052779815,15.456050485044655,2.4162141809418474,2.575800638471421,1.5604561044184282,6.4205216644509795,-0.00957340209600669,4.0922758342001755,-0.01765944390845843,1.4954676843017658,0.10726370397900432,0.6613838833181783,7.843124213020837,370.2110522634444,23.01270923235221,612.6334622603381,3.6352641935521675,161.64614197645147,0.5034841684439417,0.32263531555699904,0.08277922938987003,0.079412010885242,-0.7068589998576972,0.1301228886948904,-0.3641704187289001,8.903963951281089,-11.727356518069854,27.46192065176776,3.0385990717180618,14.25352383089311,0.5413795894364226,0.20813174967494433,-0.03789542099248091,0.12383757628484085,0.09739743008196597,0.032574496843643136,-0.014618200692095944,0.0739959749878995,-0.7057363344247881,0.052402695171489704,-0.001122665432909016,0.0904056411560391,-1.880830446526638,1.3277092014851084,1.5166600277977376,8.393087990980629,-7.967091512588105,15.161643273002987,-3.7602650054817506,15.06511511941309,-0.6476376775298414,3.2621348479146555,3.6862367492479033,13.770312614502473,-0.033612282561211244,0.7476011264351293,-0.0776230705898059,0.7388925108614811,0.04611816637665688,0.8144784968659691,-6.822322635101509,103.97903606635802,21.56074915931227,170.34896002905367,10.95809440017063,115.72166772098882,0.390625,0.390625,0.390625,1.5625,1.171875,0.390625,13.28125,13.671875,1.5625,15.234375,17.96875,16.015625,0.390625,0.390625,0.390625,0.78125,0.390625,1.171875,0.390625,7.8125,1.5625,1.171875,3.90625,1.171875
01,bending,-0.4284860419558275,0.16606975872931204,-0.14883272326121538,0.09581158180429772,-0.8198099349196692,0.12344655957427929,-1.603582881583298,13.899993052509853,4.672513144789667,27.010434432436117,-1.8423198701764367,8.170209776368987,-0.40292076784399433,0.08180557809800344,-0.02556527411183318,0.10152860378778854,-0.15325845975608146,0.03241396466126317,0.004425736494866064,0.07164361434144434,-0.8378243626703685,0.06623871968066034,0.018014427750699225,0.07257357985761921,-0.5124207965585357,2.212354685601461,-1.091162085024763,12.999586769164168,3.6793519763860276,10.3535214680236,0.9931611684036388,20.983770044222275,-0.7467517546876913,1.5938365885796129,-1.0955681154887462,8.321419441562224,0.01422216442342323,4.109338487994188,0.01850352443452656,1.6464431943201785,0.013165820273504155,0.7600779218620419,4.526978057775413,394.6264624392701,12.867910834304936,619.88057282676,4.2987341043712854,173.6183150482269,0.4093514444315828,0.23538345536891792,0.15295276097868205,0.14819880424673673,-0.7529800085830569,0.09486769941263871,1.602050578077126,17.085477385436544,6.5780632480897,30.52341472262606,-0.41239537784767955,27.100224257128996,0.4556518679163434,0.1373069276292192,-0.04630042348476063,0.12262477227646341,0.13219483757379286,0.049454042941400586,0.020757923404889203,0.12351122521045622,-0.7483266628588896,0.016603080684371174,-0.0046533457241672085,0.08945992767618617,1.6385628401488739,5.140096374895398,-0.03651226207174818,14.806233552513142,3.648175011655243,16.0680824815841,2.9298882364344547,18.45464912142835,0.2620427793894755,4.562725653635595,-0.6744381572371547,26.039181108065222,-0.004749849589181725,0.8855237135337582,-0.02656575462950321,0.9659569923468548,0.0657673144198895,0.8705131131361903,8.038251183740623,127.23075471829117,11.274475756497061,191.53453190601533,21.71157779362887,149.01357623418218,0.390625,0.390625,0.390625,0.78125,0.78125,0.78125,13.28125,12.890625,0.78125,15.625,17.96875,13.28125,0.390625,0.390625,0.390625,0.390625,0.390625,0.78125,15.625,0.78125,1.5625,1.171875,5.078125,0.78125
01,bending,-0.35918567035376486,0.17777841526146723,-0.14662028157285428,0.09784321520509255,-0.8475705838228997,0.17543675794408162,0.847119491053042,14.98190255712044,-9.38750965301746,37.311775442219265,-2.2364072054051323,9.737436111071105,-0.39690638908403686,0.11781701653090942,0.03772071873027205,0.09291278098637669,-0.15545561267771302,0.04374232834255958,0.008835331104858702,0.07069074401530395,-0.8168092556413398,0.12583496243156556,-0.03076132818155993,0.09535038490225516,0.04373137582136544,1.880286746282317,0.8033881152316757,13.645870876617668,-8.578257902022688,20.21646284749676,-0.8092517509947719,22.81540787433147,-1.444864976579792,0.4281722569754365,-0.7915422288253413,9.50881222407173,0.009216058617562979,5.292628096110796,0.014742956820398494,1.6506298887234574,0.004572504665111842,1.1216416776219287,-3.775606951263983,402.40287396392677,-34.43773644833195,576.213058789312,-3.6398856628707836,244.9667442192652,0.5333856078952584,0.22743204456437519,0.037570006377389664,0.24767083887987196,-0.7508230002718987,0.11585530426247777,4.904202970458718,17.300026985620082,-11.489931566408227,42.884067555044815,1.0856413019780937,28.05019888972124,0.4545290738438476,0.2129718212614307,0.07885653405141069,0.08117076603267635,0.023462597797213214,0.14549020067811186,0.014107408580176464,0.1317474529284029,-0.7408749097557399,0.008275290759590806,-0.009948090516158886,0.1154187142733042,3.2910544526133276,5.368040132387193,1.6131485178453897,15.012784287472586,-10.84064927177623,27.40308371491368,-0.6492822946319983,21.23033030187085,3.5230654663062175,3.2669645039172472,-2.4374241643281236,25.956440900198995,0.013590573701988323,0.9623701193134722,0.01987462832398932,1.0697266134011036,-0.010967369427051607,1.0200692991580955,1.9495603555843033,144.51735090705327,-34.39088558517166,224.49962215352798,-9.732118188011093,160.5448619352462,0.78125,0.390625,0.78125,0.390625,0.78125,0.390625,14.84375,12.890625,1.5625,17.578125,14.84375,15.234375,0.78125,0.390625,0.390625,1.5625,1.171875,0.390625,1.5625,1.5625,1.5625,1.5625,1.171875,0.78125
01,bending,-0.6737487325483271,0.2934504911082726,-0.22721316409431164,0.08623408210066498,-0.5263922343699697,0.30288350345768195,0.4363175733203004,17.305502732111183,-22.09201732876421,28.586689036802454,-0.1508009590824534,10.697613686715128,-0.6683177640559523,0.23525563499711435,-0.005430968492374708,0.11565782335591825,-0.2246161651141217,0.0463640356267912,-0.0025969989801899254,0.08142581523312892,-0.5288985844922607,0.2371298925901843,0.0025063501222908832,0.11641540423763774,3.145246646064519,3.2982253706639844,-2.708929072744219,17.010781206107506,-21.485858859526264,11.784778516722215,-0.6061584692379451,20.45092773811758,0.2698765800059104,1.970531982348159,-0.42067753908836414,10.552338850102018,-0.004630986845584405,5.409532868110036,0.0027396358297607087,1.7224614926063337,-0.050306725868739854,1.1295341673546526,7.500625243869681,393.7166690136539,-3.584645526306794,581.4939219672391,-5.197384157922071,266.8162934914865,-0.0718212679751426,0.562613369337708,-0.11085386032378095,0.16612296364000265,-0.7339763579859601,0.12245990437030485,-4.6737095528144605,19.01091238574017,-32.77153531160931,30.94564310790375,1.3695828853945682,17.147692398205084,-0.06695671723664598,0.46270050389246375,-0.004864550738496683,0.16873073252258403,-0.0920980808217772,0.07189018586976435,-0.01875577950200375,0.12601370812427992,-0.7264519336510278,0.01464224036481337,-0.007524424334932233,0.1157943139025383,-1.7281459352671216,5.699522372095337,-2.9455636175473385,15.004156781900168,-31.865336963298663,13.438093604340475,-0.9061983483106539,21.937288541915827,4.503989715903197,4.87248907345586,-3.1344068305086297,14.469918284807802,0.03770483455604297,1.3982416814732375,0.05021863314757752,0.9622527403885427,-0.07322020021508643,1.0087815678970213,-8.830571593020547,119.33283393799752,-4.372858398845427,197.47300670117127,-17.28622680524651,135.54087767176975,0.390625,0.78125,0.390625,0.390625,0.390625,0.78125,15.234375,5.859375,1.953125,17.1875,15.234375,7.8125,0.390625,0.78125,0.390625,0.390625,0.390625,0.390625,1.171875,1.171875,1.171875,1.171875,1.5625,1.953125
01,bending,-0.9047871756923809,0.0517581104658333,-0.2596385577644464,0.07978803208417727,-0.2943765325192448,0.05685503657374285,6.571563965760772,24.418195225063354,-1.0445678080232987,16.776207548635156,3.4871008663955836,10.096641976436016,-0.898278824766595,0.06030761460892913,-0.006508350925785883,0.07715600833856069,-0.25337629875450285,0.00903823069162437,-0.00626225900994349,0.08057083191641504,-0.3069559456567359,0.05710673751247161,0.01257941313749107,0.08477688234731631,8.173175658546015,4.685986054435856,-1.6016116927852426,21.021966862001392,-4.115149451356443,14.479253376677537,3.0705816433331443,12.387442649620432,2.9148339686420375,2.029140364132691,0.5722668977535459,9.3373294159571,0.007280587012789341,1.3012302590444693,0.00989766523740028,1.1110444097464165,-0.04480357248423954,0.6125495831716827,-6.183017598746755,133.11601759602746,15.00838976258703,129.74012880824452,-4.531141368019464,138.87179729142187,-0.5753844866131552,0.08028293549025631,0.004532362541660978,0.1443432366334371,-0.6962771596772234,0.050048739330849676,2.360303633588286,23.426711034316202,-9.515203247752789,22.326022644227443,10.221226374799912,20.815130725745867,-0.5446666945174105,0.13757269962940333,-0.030717792095744757,0.14375347071576783,0.00016465277459338373,0.0907985432135493,0.004367709767067594,0.1099727134946856,-0.7160184276967976,0.0091388664357917,0.019741268019574324,0.050391380090184165,4.383836719068532,9.072785477214182,-2.0235330854802465,17.613957661970726,-12.714679907783056,17.88257537170864,3.1994766600302667,15.819339519577984,10.540111427312254,6.6620955083289495,-0.31888505251234145,15.4560160502806,0.022148364215109607,1.288990891742475,0.02187963397390915,0.7663292104774381,-0.033537710016901034,0.5736265533907811,-2.554435366245393,79.92393570287747,19.200026929924086,123.88655717225919,-1.6939849775227032,107.8882169131562,0.390625,0.78125,0.390625,0.390625,0.390625,1.5625,5.46875,5.859375,1.5625,0.78125,0.78125,1.953125,0.390625,0.390625,0.390625,0.390625,0.390625,0.390625,2.34375,1.171875,3.90625,0.390625,0.390625,1.5625
01,bending,-0.9018836986025409,0.028671703493756546,-0.2514333146003979,0.04158284083171114,-0.3029519980433396,0.03196500604848096,6.181852513104376,22.218124058601237,0.28318292381855015,9.399878324447414,0.8774713050443248,9.394488074369397,-0.904646264642994,0.02527349060978155,0.0027625660404531037,0.03570056331652369,-0.250731593374355,0.007410948764554741,-0.0007017212260429177,0.046167084360713324,-0.29722666934525166,0.032839866559524436,-0.005725328698087961,0.031392143036398985,4.044220609123679,8.030516413661845,2.1376319039806977,17.270335182950866,0.7882086044764223,7.626818387382574,-0.5050256806578721,7.199073728283256,1.049929928887237,3.3327367046034144,-0.17245862384291222,7.4361878579387986,-0.029858871589705932,0.540092408236724,-0.016587079027170062,0.688924299890016,-0.0043315323639634765,0.3881005212854596,-17.077259721194054,109.30805128076801,2.7908845570683396,59.354303810719536,-4.79485275121325,81.55219303141364,-0.5810950635619629,0.04721440206687896,0.013774924646287004,0.045618768009825034,-0.7178356989684758,0.03926615643534556,7.7010449811194555,18.25980327478483,-2.717276043741308,6.880517102685302,6.427906382249262,23.76635372284757,-0.5882077967588951,0.04478989386796361,0.007112733196932217,0.051223270884435894,0.014598074433134524,0.07134684237581114,-0.0008231497868475234,0.06560155351724291,-0.7160684054984683,0.009651042828578907,-0.0017672934700074458,0.032716602818302166,7.09487937145861,6.754461037485764,0.6061656096608452,15.524949009810753,-1.314571937979198,4.573589555016064,-1.4027041057621095,6.696194755017256,3.54710546004322,12.538464067039726,2.8808009222060424,16.847413269026283,-0.03898097139012013,0.7314004716787612,0.03825158154719834,0.6444320188399861,-0.014169240648688377,0.4588917990142908,-5.801417689733853,113.54676642311232,3.3102501184604263,89.55273514655504,-4.597227930514203,134.04157254559686,0.390625,0.390625,0.390625,0.78125,0.390625,1.953125,4.6875,7.8125,3.125,1.953125,0.78125,1.953125,0.390625,0.390625,0.390625,0.78125,0.78125,0.78125,8.203125,2.734375,2.34375,0.78125,3.125,1.5625
